datetime,open,high,low,close,volume
2025-01-02 09:30:00,100.00182399611238,100.0052822625301,99.9845490595599,99.99067650581446,466
2025-01-02 09:31:00,99.99522216706687,100.01115591934463,99.9763374870705,99.98850327823031,546
2025-01-02 09:32:00,99.99847482117944,100.01874147063774,99.98237893959498,99.99583876116505,592
2025-01-02 09:33:00,100.03333273661,100.0497100804994,100.01632649255905,100.03441342681866,846
2025-01-02 09:34:00,100.0208749115448,100.0425485362984,100.02051236038737,100.02666966685534,956
2025-01-02 09:35:00,100.04591560075369,100.05888485075297,100.01841607306422,100.02786452590142,249
2025-01-02 09:36:00,100.02022611164988,100.03446007714841,100.0091348147777,100.02251957283393,161
2025-01-02 09:37:00,100.05227019150436,100.0684251464573,100.04919511289994,100.05200731992558,788
2025-01-02 09:38:00,100.04590195599127,100.04759254654941,100.04215847547191,100.04547848796966,848
2025-01-02 09:39:00,100.05667369348755,100.07017631969062,100.04955337167216,100.0601255321339,961
2025-01-02 09:40:00,100.08678813173124,100.0973878985907,100.06339718730791,100.08526881544402,245
2025-01-02 09:41:00,100.07468081334217,100.08721088437004,100.07103565692546,100.07460471480776,854
2025-01-02 09:42:00,100.10191503807498,100.10680089424086,100.10081722775345,100.10250557914883,219
2025-01-02 09:43:00,100.12058493145005,100.13627656899217,100.10957246590873,100.11257308059062,587
2025-01-02 09:44:00,100.12871666392903,100.13260355930043,100.09919375365739,100.11164943355696,392
2025-01-02 09:45:00,100.10010638729545,100.10270362267188,100.0989466827823,100.1016637425655,146
2025-01-02 09:46:00,100.10435893873178,100.11703628276372,100.09822038573444,100.1123247291286,307
2025-01-02 09:47:00,100.11170885290242,100.12473498778822,100.09777712615966,100.12076102226713,186
2025-01-02 09:48:00,100.1039547364875,100.11276151827451,100.10080625532376,100.10191262593482,969
2025-01-02 09:49:00,100.09425257641945,100.09902457914744,100.09133743725873,100.0921482932267,548
2025-01-02 09:50:00,100.08974754667597,100.09254765887717,100.08368571088349,100.08965736161946,852
2025-01-02 09:51:00,100.0842596011927,100.09865245690783,100.0644424649374,100.0685117219695,694
2025-01-02 09:52:00,100.07035257092392,100.0969988897702,100.05708755491962,100.07973721021366,521
2025-01-02 09:53:00,100.0890730350436,100.09269057758901,100.06132019780831,100.08659061045141,261
2025-01-02 09:54:00,100.07713408638693,100.08647849475588,100.05978889703789,100.06932695245044,308
2025-01-02 09:55:00,100.10551288933381,100.11198066421218,100.09673658680634,100.0998045014941,366
2025-01-02 09:56:00,100.0781535563583,100.09543016445812,100.07578335811084,100.08263228762395,389
2025-01-02 09:57:00,100.07572457800873,100.10242125039676,100.06672866680738,100.08931316215066,566
2025-01-02 09:58:00,100.09014610939612,100.09905392704941,100.07250932807581,100.0825032002295,518
2025-01-02 09:59:00,100.06304484847016,100.08480287659388,100.04227908775309,100.04904552305528,511
2025-01-02 10:00:00,100.06533796014156,100.07308859908068,100.06331293144594,100.07115775232603,486
2025-01-02 10:01:00,100.07040097023594,100.07403350550818,100.06020478557936,100.06882140467233,576
2025-01-02 10:02:00,100.08940280922853,100.11115647790545,100.07971225034372,100.09895514518892,767
2025-01-02 10:03:00,100.08234882419448,100.09800578602318,100.07921257172724,100.08704608946309,426
2025-01-02 10:04:00,100.1000187448315,100.10869187741477,100.07504535784241,100.08422231668852,883
2025-01-02 10:05:00,100.08261101889968,100.08978133570783,100.06855596722875,100.08153538913307,961
2025-01-02 10:06:00,100.07213147980332,100.08068785555821,100.06355606705799,100.06866356169239,561
2025-01-02 10:07:00,100.07202215926648,100.08046581045113,100.04996128910828,100.07139249717233,295
2025-01-02 10:08:00,100.08426142234873,100.09693872877112,100.0771619737349,100.09596257022403,803
2025-01-02 10:09:00,100.06566044547431,100.09008427427169,100.06523442266035,100.08385338794719,976
2025-01-02 10:10:00,100.07177614387992,100.08136456023203,100.06236688004189,100.06343202061142,217
2025-01-02 10:11:00,100.0876191093487,100.10758208741156,100.0790850642361,100.10217066888123,900
2025-01-02 10:12:00,100.10874415185378,100.11322135629851,100.10326739948862,100.10733472160086,499
2025-01-02 10:13:00,100.09763733715089,100.10950620610272,100.09204627560747,100.09911938751075,395
2025-01-02 10:14:00,100.09119159794274,100.09312402926754,100.0626717640352,100.07361013139904,667
2025-01-02 10:15:00,100.12256611371114,100.13129340517108,100.10788014394358,100.11233557186856,621
2025-01-02 10:16:00,100.10591694302376,100.11296580119023,100.09820756537235,100.10863651616832,469
2025-01-02 10:17:00,100.13873160133375,100.14107459485916,100.12309773747225,100.13450827377034,301
2025-01-02 10:18:00,100.10964760922683,100.1148626195259,100.09182703307964,100.10854819677432,185
2025-01-02 10:19:00,100.10214833159593,100.10329057897309,100.10149894094933,100.10250684093093,763
2025-01-02 10:20:00,100.10083689748507,100.10898884399926,100.0988993231129,100.10397420729075,452
2025-01-02 10:21:00,100.10766259007538,100.11278395494597,100.10149114948165,100.10641147746563,456
2025-01-02 10:22:00,100.13749444684134,100.14703784968526,100.12864421021324,100.13175377090974,951
2025-01-02 10:23:00,100.15723334135122,100.16582805143653,100.15494073160379,100.16511053104185,155
2025-01-02 10:24:00,100.18889302952013,100.19307217108431,100.17241457878869,100.19056099455712,754
2025-01-02 10:25:00,100.18071603854757,100.1860006459501,100.16033296264672,100.16629346701174,992
2025-01-02 10:26:00,100.17110334416614,100.19306553608321,100.16708259056811,100.18515204776598,370
2025-01-02 10:27:00,100.20029435556174,100.22291847422751,100.1884907136614,100.18869171674386,208
2025-01-02 10:28:00,100.2309421007247,100.23280701729728,100.21761750988045,100.2215119426205,157
2025-01-02 10:29:00,100.2493187896474,100.25427438557651,100.24595067806575,100.24627413625223,339
2025-01-02 10:30:00,100.253104236727,100.25381409471973,100.23941374224167,100.24477281109016,187
2025-01-02 10:31:00,100.22107052239531,100.24537440465934,100.21033603282987,100.23082086725756,390
2025-01-02 10:32:00,100.24458220859948,100.25191376900307,100.23550036909224,100.23874354935552,492
2025-01-02 10:33:00,100.25536574867,100.2669451984621,100.22976551746862,100.24654109009317,324
2025-01-02 10:34:00,100.24152815663734,100.24395602274626,100.22901685661586,100.23462300041783,766
2025-01-02 10:35:00,100.22634077182654,100.23269721840056,100.21062870951826,100.23187664372337,558
2025-01-02 10:36:00,100.25754432023311,100.26197667622054,100.2419374301034,100.25710138573154,844
2025-01-02 10:37:00,100.27636745740577,100.28358771199788,100.25403354622685,100.28051136409732,309
2025-01-02 10:38:00,100.3054933429126,100.32784302095816,100.29536145280034,100.30399582533927,920
2025-01-02 10:39:00,100.29364513332273,100.29735702801122,100.28071703145515,100.29106234372536,181
2025-01-02 10:40:00,100.3055613129375,100.31739393259507,100.30483177879724,100.30571605850146,638
2025-01-02 10:41:00,100.28891751810777,100.3062806117174,100.27395506598735,100.2828337015623,454
2025-01-02 10:42:00,100.30809243499198,100.3206928745814,100.30119934429807,100.3185111408068,171
2025-01-02 10:43:00,100.31838867768764,100.34020034380237,100.31607983429787,100.32118299869946,424
2025-01-02 10:44:00,100.3679539080562,100.37924242925754,100.35733536953487,100.373517414044,602
2025-01-02 10:45:00,100.35582151963474,100.37385114898362,100.35049794947855,100.36569794760914,496
2025-01-02 10:46:00,100.3312828921873,100.35079524507597,100.32688740845941,100.34886191154315,770
2025-01-02 10:47:00,100.33344713896747,100.35699154968796,100.32291632704641,100.34920735971032,864
2025-01-02 10:48:00,100.36818248606703,100.38924616733955,100.3625917545513,100.38252341421,493
2025-01-02 10:49:00,100.38539671535173,100.3999337262773,100.36400947604102,100.37663244045058,453
2025-01-02 10:50:00,100.37182156484398,100.38685772655977,100.36182607407017,100.36860034181436,221
2025-01-02 10:51:00,100.36886658399258,100.38463168680646,100.36136449575375,100.37125450349723,785
2025-01-02 10:52:00,100.35831437462134,100.36831308585222,100.35192782829142,100.3533601406614,698
2025-01-02 10:53:00,100.3716411626093,100.37282448649394,100.35374641886227,100.36698833110519,986
2025-01-02 10:54:00,100.35609358594685,100.36744310288125,100.34518426242693,100.36108985412604,219
2025-01-02 10:55:00,100.3706083372041,100.3747071062997,100.35212193748349,100.37336561777573,341
2025-01-02 10:56:00,100.38554423513786,100.39876192854445,100.37473664583399,100.39365918206269,390
2025-01-02 10:57:00,100.3879212583914,100.40784669159403,100.37981951855313,100.38412856694346,947
2025-01-02 10:58:00,100.42864428021254,100.43079614852338,100.40196606069976,100.42091043429225,170
2025-01-02 10:59:00,100.43103271800734,100.44227768153607,100.41890035074366,100.43452272867214,335
2025-01-02 11:00:00,100.43638722184659,100.4418206069898,100.4278408867304,100.43648857395803,991
2025-01-02 11:01:00,100.4462229645879,100.45283324264508,100.43500114389691,100.44369644086996,199
2025-01-02 11:02:00,100.46898836889204,100.47154338337836,100.45277170015707,100.46989839312042,292
2025-01-02 11:03:00,100.47378226248895,100.48366634276732,100.4686509092713,100.47134367981535,700
2025-01-02 11:04:00,100.48420777094499,100.51141319311931,100.48173878240637,100.495465674397,707
2025-01-02 11:05:00,100.50808545535155,100.50840751557027,100.48850848354627,100.49932802928225,333
2025-01-02 11:06:00,100.4862843144847,100.49612849131974,100.4749645377937,100.48711846572394,805
2025-01-02 11:07:00,100.48148884775682,100.48674747784077,100.47024796145332,100.47168194415313,435
2025-01-02 11:08:00,100.49546103405933,100.50521060986827,100.48500104753204,100.49020055241994,656
2025-01-02 11:09:00,100.52844543450387,100.52919268149375,100.52670077103855,100.52883282046218,482
2025-01-02 11:10:00,100.53343508536672,100.53357949083909,100.51406179392096,100.52029146775824,924
2025-01-02 11:11:00,100.55403352640721,100.55757745525155,100.54689559419911,100.55017720650991,213
2025-01-02 11:12:00,100.59028069115861,100.60350790584879,100.58976980756995,100.59595802904366,168
2025-01-02 11:13:00,100.61259842819184,100.62588808209152,100.6017161018508,100.61537361132875,849
2025-01-02 11:14:00,100.6123606260366,100.62076309137579,100.59794213406194,100.61025065940535,639
2025-01-02 11:15:00,100.60212231073707,100.612754546013,100.59996584889721,100.61187696987302,997
2025-01-02 11:16:00,100.5951397803967,100.60368783097731,100.57986296147149,100.59122510005578,598
2025-01-02 11:17:00,100.56523626076002,100.59764346027616,100.55387292504915,100.56963710723551,679
2025-01-02 11:18:00,100.56570884669692,100.56894292106227,100.56052143843016,100.56539874951005,746
2025-01-02 11:19:00,100.56624665138749,100.59545004635069,100.56322560704022,100.57594900883502,489
2025-01-02 11:20:00,100.5644226689827,100.58642223047558,100.55926645365211,100.57284277732329,185
2025-01-02 11:21:00,100.56512162918307,100.56674895977801,100.54514909265916,100.5529920454726,776
2025-01-02 11:22:00,100.5452085842544,100.56068439582823,100.52520367235964,100.55052163274837,788
2025-01-02 11:23:00,100.51261146467282,100.5279667866084,100.50612583689434,100.51961351549281,813
2025-01-02 11:24:00,100.50846589280975,100.51856035735626,100.50237715120312,100.51767140324279,799
2025-01-02 11:25:00,100.48713452979719,100.49149838181611,100.4660757111844,100.49096323895698,670
2025-01-02 11:26:00,100.46615361248857,100.47901045161505,100.4649869233787,100.47034889050529,459
2025-01-02 11:27:00,100.48206616963927,100.49475896893901,100.47107369100422,100.48582689319043,137
2025-01-02 11:28:00,100.50704366007876,100.51290393714582,100.49957388116863,100.50922407801825,514
2025-01-02 11:29:00,100.5254219268316,100.54469609411572,100.51986344617045,100.52145731087934,700
2025-01-02 11:30:00,100.5007159987901,100.50317452818238,100.4944505375729,100.49888342473834,824
2025-01-02 13:00:00,100.49993908499536,100.5084606509602,100.48497462107385,100.48946464686524,806
2025-01-02 13:01:00,100.47742213272511,100.48460624663682,100.4741626516709,100.47710291077313,990
2025-01-02 13:02:00,100.48433409251162,100.49290666044462,100.4740231700001,100.47579156700833,517
2025-01-02 13:03:00,100.49123958510307,100.4990978289617,100.47494945811442,100.48725223476812,661
2025-01-02 13:04:00,100.50132253689118,100.50559966599664,100.4948481549832,100.49971678347919,166
2025-01-02 13:05:00,100.49987020411841,100.50274458666101,100.4988209340499,100.50207574039966,476
2025-01-02 13:06:00,100.47167568149594,100.47224196019339,100.46838955722355,100.46989260406599,368
2025-01-02 13:07:00,100.44576680427677,100.46320145046207,100.43802219844538,100.45057809354262,946
2025-01-02 13:08:00,100.41218793017069,100.43944213887508,100.4058567490969,100.41498353144318,365
2025-01-02 13:09:00,100.42783471414593,100.44922285323217,100.42420113796155,100.43674616470533,142
2025-01-02 13:10:00,100.4724405709071,100.47546375251821,100.46346326921038,100.46519768151838,242
2025-01-02 13:11:00,100.43539620795843,100.4485415083231,100.4344385163413,100.43475692337066,354
